id,age,overall_scores,potential_scores,height,weight,wage,total_stats,international_reputation,nationality_Brazil,nationality_England,nationality_France,nationality_Germany,nationality_Other,nationality_Spain,better_position_Defense,better_position_Goalkeeper,better_position_Midfield,foot_Right,value
171364,1.5756186754565302,-0.13864424945092746,-1.126704819449582,-1.60280175531915,-0.040254349788996314,-0.40534467018218195,0.7954958406561525,-0.32686744294467235,0,0,0,0,1,0,1,0,0,0,300000
171378,1.7788304231670113,0.8846647828893628,0.09365669852500023,-0.4963820987818598,-1.1158904216923176,0.7746355288452657,1.291687350600877,1.9121811127470998,0,0,0,0,1,0,1,0,0,1,1400000
171490,1.7788304231670113,0.007542755169114016,-0.9523674597389272,0.9788441099345259,0.4033932129415549,-0.12214942241559452,-1.9200949036924955,-0.32686744294467235,0,0,0,0,1,0,0,1,0,1,325000
171574,1.9820421708774925,0.29991676440919696,-0.6036927403176181,0.24123100557633098,-0.040254349788996314,-0.40534467018218195,-1.7316190588297706,-0.32686744294467235,0,0,0,0,0,1,0,1,0,1,275000
171579,1.5756186754565302,1.907973815229653,1.3140182164995822,0.24123100557633098,1.0995571557168566,1.057830776611853,2.1148267546952266,1.9121811127470998,0,0,0,0,0,1,0,0,1,1,9500000
171635,1.169195180035568,0.5922907736492798,-0.25501802089630893,0.9788441099345259,0.4033932129415549,-0.12214942241559452,0.15698583561100296,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,1100000
171688,0.9659834323250869,1.4694128013695287,0.7910061373676185,-0.4963820987818598,-1.2428461707755882,-0.027751006493398712,1.8301897644943768,4.151229668438872,0,0,0,0,1,0,0,0,1,0,8500000
171791,2.1852539185879736,1.6155998059895702,0.965343497078273,1.3476506621136213,0.8456456575503132,0.633037904961972,-0.07764735901402185,4.151229668438872,0,0,0,0,1,0,1,0,0,1,2100000
171828,1.9820421708774925,1.1770387921294456,0.44233141794630937,-0.4963820987818598,-0.2927707298337449,0.113846617389895,1.2763015673467772,1.9121811127470998,0,0,0,0,0,0,0,0,0,1,3100000
171830,2.3884656662984547,0.29991676440919696,-0.6036927403176181,1.7164572142927166,2.048237478536905,-0.3109462542599862,-1.116187728665771,1.9121811127470998,0,0,0,0,0,0,1,0,0,1,210000
171831,1.372406927746049,0.007542755169114016,-0.9523674597389272,0.6100375577554263,1.541809600325615,-0.35814546222108407,0.04543890701877805,-0.32686744294467235,0,1,0,0,0,0,1,0,0,1,500000
171833,0.7627716846146058,1.4694128013695287,0.7910061373676185,-0.1275755466027644,0.14948171477501337,1.1994284004951468,0.6531773455557276,4.151229668438872,0,1,0,0,0,0,0,0,0,0,9000000
171875,1.169195180035568,1.3232257967494871,0.6166687776569639,-0.1275755466027644,-0.41972647891701564,1.9074165199116153,2.0417442842382516,1.9121811127470998,0,0,0,0,1,0,1,0,0,0,5500000
171877,1.372406927746049,2.0541608198496943,1.4883555762102367,0.24123100557633098,-0.2927707298337449,0.6802371129230699,2.0186656093571016,4.151229668438872,0,0,0,0,1,0,0,0,1,1,13500000
171896,1.5756186754565302,1.1770387921294456,0.44233141794630937,0.24123100557633098,0.8456456575503132,1.2466276084562447,0.6877953578774526,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,3100000
171897,1.5756186754565302,1.6155998059895702,0.965343497078273,-1.60280175531915,-1.1158904216923176,0.7274363208841678,1.8263433186808518,4.151229668438872,0,0,0,0,1,0,0,0,1,0,6000000
171919,2.1852539185879736,1.4694128013695287,0.7910061373676185,2.4540703186509116,1.7957210984921566,0.4442410731175804,0.8108816239102525,4.151229668438872,1,0,0,0,0,0,1,0,0,1,1800000
171972,1.372406927746049,1.1770387921294456,0.44233141794630937,-0.4963820987818598,-1.2428461707755882,1.6714204801061259,1.410927170820152,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,5000000
171975,1.9820421708774925,1.1770387921294456,0.44233141794630937,-0.4963820987818598,-0.16581498075047416,-0.47614348212382884,0.6762560204368776,1.9121811127470998,0,0,0,0,0,0,0,0,0,1,3100000
171982,1.372406927746049,-0.8695792725511348,-1.9983916180028547,0.9788441099345259,0.972601406633584,-0.45254387814327984,0.27237921001675286,-0.32686744294467235,0,1,0,0,0,0,0,0,0,0,200000
171992,1.169195180035568,-0.28483125407096893,-1.3010421791602365,0.24123100557633098,-0.41972647891701564,-0.40534467018218195,-1.6931546006945206,-0.32686744294467235,0,0,0,0,0,1,0,1,0,1,350000
172013,1.7788304231670113,0.7384777782693214,-0.08068066118565434,0.24123100557633098,0.5303489620248276,-0.21654783833779034,0.8454996362319774,-0.32686744294467235,0,0,0,0,0,1,1,0,0,0,1100000
172018,1.7788304231670113,0.8846647828893628,0.09365669852500023,0.6100375577554263,0.6559095929863035,0.2554442412731887,0.0031280030700030813,-0.32686744294467235,0,0,0,0,0,0,1,0,0,1,1500000
172019,1.372406927746049,0.8846647828893628,0.09365669852500023,-0.4963820987818598,-0.41972647891701564,-0.12214942241559452,0.6954882495045026,-0.32686744294467235,0,0,0,0,0,0,0,0,1,0,3100000
172049,1.5756186754565302,1.3232257967494871,0.6166687776569639,-0.8651886509609593,0.2764374638582841,0.34984265719538454,0.9724323480783024,1.9121811127470998,0,0,0,0,1,0,0,0,0,1,4700000
172077,1.9820421708774925,0.29991676440919696,-0.6036927403176181,0.9788441099345259,0.4033932129415549,0.0666474094287971,-0.10072603389517185,1.9121811127470998,0,0,0,0,0,0,1,0,0,0,325000
172104,1.9820421708774925,-0.8695792725511348,-1.9983916180028547,0.6100375577554263,0.972601406633584,-0.47614348212382884,-2.774005874295045,-0.32686744294467235,0,0,0,0,0,0,0,1,0,1,70000
172113,1.372406927746049,1.0308517875094043,0.2679940582356548,-0.4963820987818598,-0.2927707298337449,0.0666474094287971,0.7262598160127025,-0.32686744294467235,0,0,0,0,0,0,0,0,1,1,3700000
172114,1.7788304231670113,1.7617868106096115,1.1396808567889276,-0.4963820987818598,-0.2927707298337449,0.0666474094287971,1.484009641277127,1.9121811127470998,0,0,0,0,0,0,0,0,1,1,6500000
172124,1.5756186754565302,1.0308517875094043,0.2679940582356548,-0.1275755466027644,0.8456456575503132,0.20824503331209082,1.0570541559758524,1.9121811127470998,0,0,0,0,1,0,0,0,0,1,3500000
172143,1.7788304231670113,1.1770387921294456,0.44233141794630937,-0.4963820987818598,0.4033932129415549,0.30264344923428665,1.476316749650077,1.9121811127470998,0,0,0,0,1,0,0,0,1,1,3200000
172175,1.169195180035568,1.0308517875094043,0.2679940582356548,0.24123100557633098,-0.41972647891701564,0.0666474094287971,1.1032115057381522,1.9121811127470998,0,0,0,0,1,0,0,0,1,1,4900000
172198,1.7788304231670113,0.44610376902923843,-0.4293553806069635,0.6100375577554263,1.7957210984921566,0.0666474094287971,-1.9200949036924955,-0.32686744294467235,0,0,1,0,0,0,0,1,0,1,775000
172200,0.9659834323250869,-0.4310182586910104,-1.475379538870891,-0.8651886509609593,-0.16581498075047416,-0.26374704629888823,0.5031659588282527,-0.32686744294467235,0,0,0,0,1,0,1,0,0,0,300000
172203,1.372406927746049,1.3232257967494871,0.6166687776569639,2.822876870830007,2.4918850412674565,1.1994284004951468,-1.6046863469834458,1.9121811127470998,0,1,0,0,0,0,0,1,0,1,4700000
172208,1.169195180035568,0.007542755169114016,-0.9523674597389272,-0.8651886509609593,-0.040254349788996314,-0.40534467018218195,0.8878105401807524,-0.32686744294467235,0,0,0,0,1,0,0,0,1,0,650000
172233,1.5756186754565302,0.7384777782693214,-0.08068066118565434,-0.8651886509609593,0.14948171477501337,0.113846617389895,1.7147963900886267,1.9121811127470998,0,0,0,0,1,0,1,0,0,1,1800000
172258,1.7788304231670113,0.44610376902923843,-0.4293553806069635,0.24123100557633098,0.4033932129415549,-0.3109462542599862,0.09544270259460301,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,675000
172283,1.372406927746049,0.29991676440919696,-0.6036927403176181,0.9788441099345259,0.5303489620248276,-0.21654783833779034,0.3377687888466778,-0.32686744294467235,0,0,0,0,0,1,0,0,1,1,575000
172285,1.169195180035568,0.5922907736492798,-0.25501802089630893,0.24123100557633098,0.5303489620248276,0.20824503331209082,1.403234279193102,-0.32686744294467235,0,0,0,0,0,1,0,0,1,1,2000000
172287,1.7788304231670113,1.1770387921294456,0.44233141794630937,0.24123100557633098,-0.16581498075047416,0.5386394890397762,1.318612471295552,-0.32686744294467235,0,0,0,0,0,1,0,0,1,0,3200000
172290,1.372406927746049,1.1770387921294456,0.44233141794630937,0.6100375577554263,0.14948171477501337,0.6802371129230699,1.0916721682975772,-0.32686744294467235,0,0,1,0,0,0,0,0,1,1,5000000
172316,1.5756186754565302,1.1770387921294456,0.44233141794630937,-0.4963820987818598,-0.16581498075047416,0.4442410731175804,1.337844700363177,1.9121811127470998,0,0,0,0,0,1,1,0,0,1,3000000
172398,0.9659834323250869,-0.4310182586910104,-1.475379538870891,0.9788441099345259,0.8456456575503132,-0.35814546222108407,-0.3007412161984717,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,375000
172425,1.9820421708774925,0.7384777782693214,-0.08068066118565434,1.3476506621136213,1.541809600325615,0.1610458253509929,-1.0046408000735463,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,950000
172475,1.169195180035568,0.5922907736492798,-0.25501802089630893,-0.1275755466027644,-0.040254349788996314,-0.21654783833779034,1.0916721682975772,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,2100000
172517,1.169195180035568,0.8846647828893628,0.09365669852500023,-0.4963820987818598,-0.040254349788996314,-0.16934863037669243,1.5224740994123769,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,3400000
172522,1.169195180035568,1.907973815229653,1.3140182164995822,-0.1275755466027644,-0.16581498075047416,1.2938268164173425,2.1802163335251517,1.9121811127470998,0,0,0,0,1,0,1,0,0,1,10500000
172553,1.169195180035568,0.8846647828893628,0.09365669852500023,2.085263766471816,1.9212817294536344,1.3882252323395383,-1.9931773741494705,-0.32686744294467235,0,0,0,0,1,0,0,1,0,1,2600000
172555,0.9659834323250869,0.29991676440919696,-0.6036927403176181,0.24123100557633098,0.6559095929863035,0.1610458253509929,0.4223905967442278,-0.32686744294467235,0,0,0,0,1,0,0,0,0,1,1000000
172610,0.9659834323250869,1.3232257967494871,0.6166687776569639,0.6100375577554263,0.6559095929863035,1.8602173119505174,-0.31997344526609667,1.9121811127470998,1,0,0,0,0,0,1,0,0,0,5500000
172649,1.7788304231670113,0.5922907736492798,-0.25501802089630893,-1.9716083074982496,-0.861978923525774,-0.027751006493398712,0.6300986706745776,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,1200000
172672,1.9820421708774925,0.8846647828893628,0.09365669852500023,-0.1275755466027644,0.14948171477501337,-0.21654783833779034,0.9993574687729774,1.9121811127470998,0,0,0,0,1,0,0,0,0,1,1800000
172680,1.372406927746049,-0.7233922679310933,-1.8240542582922001,-1.60280175531915,-1.1158904216923176,-0.35814546222108407,0.6416380081151526,-0.32686744294467235,0,1,0,0,0,0,0,0,1,1,230000
172685,1.5756186754565302,0.8846647828893628,0.09365669852500023,0.6100375577554263,-0.16581498075047416,-0.47614348212382884,0.5300910795229277,-0.32686744294467235,0,0,0,0,0,1,1,0,0,1,1900000
172723,1.5756186754565302,1.1770387921294456,0.44233141794630937,2.4540703186509116,3.6303014286515163,0.019448201467699194,-1.6008399011699208,4.151229668438872,0,0,0,0,1,0,0,1,0,1,3600000
172743,0.7627716846146058,0.007542755169114016,-0.9523674597389272,0.6100375577554263,-0.040254349788996314,-0.12214942241559452,0.4762408381335777,-0.32686744294467235,0,0,0,0,1,0,0,0,0,1,750000
172768,1.372406927746049,1.0308517875094043,0.2679940582356548,-0.4963820987818598,-0.2927707298337449,1.8130181039894195,1.0685934934164274,-0.32686744294467235,0,1,0,0,0,0,0,0,1,0,4300000
172780,1.372406927746049,-0.28483125407096893,-1.3010421791602365,0.24123100557633098,-0.7364182925642981,-0.3109462542599862,0.09159625678107801,-0.32686744294467235,0,1,0,0,0,0,0,0,0,1,425000
172786,1.169195180035568,0.7384777782693214,-0.08068066118565434,-0.1275755466027644,0.2764374638582841,0.6802371129230699,0.7916493948426275,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,2700000
172807,0.9659834323250869,-0.7233922679310933,-1.8240542582922001,0.24123100557633098,-0.16581498075047416,-0.3109462542599862,0.20314318537330292,-0.32686744294467235,0,1,0,0,0,0,0,0,1,1,250000
172823,1.5756186754565302,-0.28483125407096893,-1.3010421791602365,-0.1275755466027644,-0.7364182925642981,-0.21654783833779034,0.3416152346602028,-0.32686744294467235,0,1,0,0,0,0,0,0,0,1,350000
172825,1.372406927746049,-0.28483125407096893,-1.3010421791602365,-1.2339952031400547,-1.4325822353395978,-0.40534467018218195,0.15313938979747796,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,400000
172835,1.372406927746049,0.7384777782693214,-0.08068066118565434,0.9788441099345259,0.6559095929863035,-0.027751006493398712,-0.6815393517374464,1.9121811127470998,0,0,0,0,1,0,1,0,0,1,1800000
172837,1.372406927746049,0.44610376902923843,-0.4293553806069635,1.3476506621136213,1.3520735357616034,-0.47614348212382884,-1.373899598171946,-0.32686744294467235,0,0,0,0,1,0,0,1,0,1,1100000
172844,0.7627716846146058,0.44610376902923843,-0.4293553806069635,-0.4963820987818598,0.8456456575503132,0.4442410731175804,0.8685783111131274,1.9121811127470998,0,0,0,0,1,0,0,0,1,0,1300000
172850,1.372406927746049,0.29991676440919696,-0.6036927403176181,0.9788441099345259,0.14948171477501337,-0.26374704629888823,0.12621426910280298,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,675000
172855,0.5595599369041246,-0.28483125407096893,-1.3010421791602365,0.9788441099345259,0.8456456575503132,-0.027751006493398712,0.45316216325242775,-0.32686744294467235,0,0,0,0,1,0,0,0,1,0,500000
172862,1.7788304231670113,1.1770387921294456,0.44233141794630937,0.24123100557633098,0.14948171477501337,0.5858386970008741,0.7454920450803275,1.9121811127470998,0,0,0,0,1,0,1,0,0,0,2500000
172871,1.5756186754565302,2.3465348290897774,1.837030295631546,0.9788441099345259,1.541809600325615,0.49144028107867826,1.564785003361152,4.151229668438872,0,0,0,0,1,0,1,0,0,0,12000000
172879,1.372406927746049,1.7617868106096115,1.1396808567889276,0.6100375577554263,1.2251177866783325,3.087396718939063,0.5493233085905527,4.151229668438872,0,0,0,0,1,0,1,0,0,1,8000000
172904,1.169195180035568,0.44610376902923843,-0.4293553806069635,-0.1275755466027644,-0.16581498075047416,0.2554442412731887,0.5685555376581777,-0.32686744294467235,0,1,0,0,0,0,0,0,1,1,1600000
172928,1.7788304231670113,-0.5772052633110518,-1.6497168985815456,0.9788441099345259,0.5303489620248276,-0.35814546222108407,0.3339223430331528,-0.32686744294467235,0,1,0,0,0,0,0,0,1,1,180000
172937,2.1852539185879736,1.0308517875094043,0.2679940582356548,0.24123100557633098,0.6559095929863035,0.1610458253509929,0.3877725844225028,-0.32686744294467235,0,1,0,0,0,0,0,0,0,1,2000000
172939,1.9820421708774925,0.7384777782693214,-0.08068066118565434,0.9788441099345259,1.541809600325615,-0.16934863037669243,-1.4700607435100708,-0.32686744294467235,0,0,0,0,1,0,0,1,0,0,850000
172952,1.5756186754565302,-0.7233922679310933,-1.8240542582922001,0.9788441099345259,-0.41972647891701564,-0.40534467018218195,0.10313559422165301,-0.32686744294467235,0,0,1,0,0,0,0,0,1,1,180000
172953,1.372406927746049,1.0308517875094043,0.2679940582356548,-0.1275755466027644,0.5303489620248276,1.624221272145028,0.09928914840812801,-0.32686744294467235,0,0,0,0,1,0,1,0,0,1,3600000
172960,1.372406927746049,0.8846647828893628,0.09365669852500023,0.24123100557633098,0.4033932129415549,1.482623648261734,0.4877801755741527,-0.32686744294467235,0,1,0,0,0,0,0,0,0,1,3200000
172962,0.7627716846146058,1.6155998059895702,0.965343497078273,-0.4963820987818598,0.2764374638582841,3.4649903826278465,1.7609537398509267,1.9121811127470998,0,0,0,0,1,0,0,0,1,1,10000000
173030,1.372406927746049,0.5922907736492798,-0.25501802089630893,-0.1275755466027644,0.5303489620248276,-0.21654783833779034,1.607095907309927,-0.32686744294467235,0,0,0,0,0,0,0,0,1,1,1800000
173040,1.5756186754565302,0.44610376902923843,-0.4293553806069635,-1.2339952031400547,-1.4325822353395978,-0.21654783833779034,0.4877801755741527,-0.32686744294467235,0,0,1,0,0,0,0,0,1,0,1100000
173130,1.372406927746049,0.29991676440919696,-0.6036927403176181,-0.8651886509609593,-1.2428461707755882,0.1610458253509929,1.0993650599246272,-0.32686744294467235,0,0,0,0,1,0,0,0,1,1,800000
173146,1.7788304231670113,0.8846647828893628,0.09365669852500023,-0.8651886509609593,-0.41972647891701564,0.019448201467699194,1.1339830722463522,1.9121811127470998,0,0,0,0,1,0,0,0,1,1,1900000
173155,1.372406927746049,0.5922907736492798,-0.25501802089630893,-0.1275755466027644,0.4033932129415549,-0.3109462542599862,1.4955489787177019,-0.32686744294467235,0,0,0,0,1,0,0,0,1,0,1800000
173160,0.9659834323250869,0.5922907736492798,-0.25501802089630893,-0.1275755466027644,0.2764374638582841,0.0666474094287971,1.1378295180598772,-0.32686744294467235,0,0,0,0,1,0,0,0,1,0,2200000
173162,1.372406927746049,0.29991676440919696,-0.6036927403176181,-0.1275755466027644,-0.2927707298337449,-0.40534467018218195,0.3339223430331528,-0.32686744294467235,0,0,0,0,1,0,0,0,0,1,850000
173165,1.169195180035568,0.007542755169114016,-0.9523674597389272,0.24123100557633098,1.2251177866783325,-0.26374704629888823,-2.3047394850449954,-0.32686744294467235,0,0,0,0,1,0,0,1,0,1,500000
173178,1.9820421708774925,0.5922907736492798,-0.25501802089630893,0.6100375577554263,0.8456456575503132,-0.35814546222108407,-1.5585289972211458,-0.32686744294467235,0,0,0,0,0,1,0,1,0,1,650000
173198,0.9659834323250869,2.0541608198496943,1.4883555762102367,0.9788441099345259,0.6559095929863035,2.8042014711724756,0.09159625678107801,1.9121811127470998,0,0,0,0,1,0,1,0,0,0,13000000
