id,age,overall_scores,potential_scores,height,weight,wage,release_clause,total_stats,international_reputation,nationality_Brazil,nationality_England,nationality_France,nationality_Germany,nationality_Other,nationality_Spain,better_position_Defense,better_position_Goalkeeper,better_position_Midfield,foot_Right,value
214157,0.24104101419302706,0.06694402201380184,-0.6073940211274396,-1.5992182864053288,-0.8227952900407051,-0.717696817225789,-0.356619770981679,0.3433187523743601,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,600000
214163,0.6428573771928094,0.45472951538643686,-0.8192058568163819,-1.217399394199645,-1.0882298488366327,-0.717696817225789,-0.23190438398392743,1.1463009888527798,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,750000
214175,0.4419491956929183,0.45472951538643686,-0.18377034974955478,-1.5992182864053288,-0.691536442284479,-0.48139991990469694,-0.05988316053875284,0.1847681196939078,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,825000
214187,1.8483064661921567,0.6486222620727543,-0.6073940211274396,0.3098761746230945,1.227759598239914,-0.8004007312881712,-0.627553197907829,-2.377614685883724,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,400000
214191,1.0446737401925918,0.8425150087590718,-0.39558218543849716,0.6916950668287783,1.0950423188419494,0.7000845667007634,0.026127451183834458,-0.1783639745097087,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,850000
214193,0.4419491956929183,0.6486222620727543,-0.6073940211274396,0.3098761746230945,-0.3604724596104373,-0.717696817225789,-0.14589377226134015,0.3740059716028347,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,800000
214196,1.6473982846922655,1.4241932488180242,0.23985332162833,0.3098761746230945,0.036220946941716396,-0.835845265886335,1.7463396856355804,1.7191290811176394,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,1500000
214207,0.8437655586927006,2.0058714888769766,0.8752888286951572,-0.4537616097882731,0.7639783361679097,3.299350437232776,-1.0920105012098005,1.8623361041838544,3.593311782692715,0,0,0,0,1,0,0,0,1,1,6500000
214246,0.8437655586927006,-0.5147342180451506,-1.878265035261094,-2.744674963022385,-2.1470512207368664,-0.7649561966900075,-0.7436675237333219,-0.11698953605275943,-0.223770663226348,0,0,0,0,1,0,0,0,1,0,300000
214250,0.4419491956929183,0.45472951538643686,-0.8192058568163819,0.3098761746230945,0.036220946941716396,-0.2451030225836049,-0.23190438398392743,0.6655345542733437,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,800000
214274,0.6428573771928094,0.6486222620727543,-0.39558218543849716,-0.07194271758258927,0.7639783361679097,-0.48139991990469694,-0.14589377226134015,-2.474790880107227,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,750000
214280,-0.3616835303066465,0.26083676870011935,0.028041485939387607,-0.8355805019939612,-1.0882298488366327,-0.48139991990469694,-0.14589377226134015,0.6195037254306318,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,750000
214294,1.0446737401925918,1.4241932488180242,0.23985332162833,-0.07194271758258927,0.23456765021779324,-0.9539937145468811,-1.0920105012098005,1.9032523964884873,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,0
214313,0.4419491956929183,0.8425150087590718,-0.39558218543849716,-0.8355805019939612,-0.49318973900840213,0.7000845667007634,0.45618050979677094,0.8087415773395586,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1100000
214327,1.245581921692483,1.2303005021317068,0.028041485939387607,-3.1264938552280683,-2.014333941338903,-0.008806125262512812,1.4022972387452313,0.8445433331061124,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,2100000
214333,-0.5625917118065378,0.6486222620727543,1.298912500073042,-1.5992182864053288,0.7639783361679097,-0.48139991990469694,0.5421911215193582,0.6399618715829481,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,1200000
214339,0.040132832693135875,-0.3208414713588332,-1.2428295281942667,1.0735139590344664,0.23456765021779324,-0.7295116620918436,-1.0920105012098005,-0.868826407150388,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,400000
214343,0.6428573771928094,0.6486222620727543,-0.6073940211274396,-0.07194271758258927,0.367284929615756,-0.48139991990469694,-0.14589377226134015,0.5223275312071288,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,800000
214354,0.6428573771928094,-0.12694872467251567,-1.4546413638832092,-0.07194271758258927,0.036220946941716396,-0.48139991990469694,-0.5114388720823362,0.8291997234918751,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,450000
214366,0.4419491956929183,1.2303005021317068,0.23985332162833,-1.217399394199645,0.23456765021779324,-0.48139991990469694,2.3484139676936913,1.3253097676855483,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,2700000
214369,1.245581921692483,1.0364077554453892,-0.18377034974955478,-0.4537616097882731,-0.49318973900840213,-0.008806125262512812,0.8002229566871202,1.1565300619289378,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1600000
214373,2.2501228291919393,1.2303005021317068,0.028041485939387607,1.4553328512401502,2.550557097294338,-0.9539937145468811,-1.0920105012098005,-2.270209418584063,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,0
214376,0.8437655586927006,1.4241932488180242,0.23985332162833,-1.981037178611017,-0.691536442284479,-0.2451030225836049,1.9183609090807547,0.49675484851673324,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,2600000
214378,1.6473982846922655,1.4241932488180242,0.23985332162833,-0.8355805019939612,0.036220946941716396,-0.008806125262512812,1.1442654035774693,1.4940894734421588,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1900000
214394,0.24104101419302706,2.7814424756222467,2.7815953498956385,-0.4537616097882731,-0.09503790081451181,-0.9539937145468811,-1.0920105012098005,1.3099661580713111,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,0
214404,0.24104101419302706,0.8425150087590718,0.23985332162833,0.6916950668287783,0.367284929615756,0.4637876693796713,0.45618050979677094,-1.0580642590593148,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,1200000
214411,0.24104101419302706,0.45472951538643686,-0.8192058568163819,-2.744674963022385,-1.6832699586648632,-0.2451030225836049,-0.05988316053875284,0.6859927004256602,-0.223770663226348,0,0,0,0,1,0,0,0,0,0,825000
214414,0.4419491956929183,0.26083676870011935,-0.39558218543849716,-0.4537616097882731,-0.49318973900840213,-0.7649561966900075,-0.23190438398392743,0.5683583600498407,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,700000
214415,0.6428573771928094,1.0364077554453892,0.23985332162833,1.0735139590344664,0.6327194884116836,-0.717696817225789,0.8002229566871202,-2.3469274666552495,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,1500000
214421,1.0446737401925918,1.4241932488180242,0.23985332162833,-0.4537616097882731,-0.691536442284479,-0.2451030225836049,2.4344237193101614,1.3917987426805767,-0.223770663226348,0,0,0,0,1,0,0,0,1,0,2900000
214434,0.4419491956929183,1.2303005021317068,0.028041485939387607,-0.4537616097882731,1.227759598239914,1.4089752586640398,2.176392744248517,0.62973279850679,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,2500000
214440,0.24104101419302706,0.06694402201380184,-0.18377034974955478,-0.4537616097882731,0.23456765021779324,-0.48139991990469694,-0.4262883664769747,-2.2548658089698255,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,525000
214441,0.24104101419302706,0.6486222620727543,-0.18377034974955478,0.3098761746230945,0.7639783361679097,-0.48139991990469694,0.11213806290642175,-0.1732494379716296,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,950000
214459,0.4419491956929183,0.6486222620727543,-0.6073940211274396,-2.744674963022385,-2.1470512207368664,-0.2451030225836049,0.026127451183834458,-0.29599831488552814,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,950000
214506,1.8483064661921567,0.8425150087590718,-0.39558218543849716,1.0735139590344664,1.9555169874661074,-0.008806125262512812,-0.5759468308742767,-0.38805997257095204,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,400000
214515,2.049214647692048,1.4241932488180242,0.23985332162833,-0.8355805019939612,0.6327194884116836,-0.48139991990469694,-0.05988316053875284,1.893023323412329,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,875000
214562,1.245581921692483,1.2303005021317068,0.028041485939387607,0.3098761746230945,0.7639783361679097,-0.835845265886335,2.864477638029215,0.3433187523743601,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,2100000
214605,1.245581921692483,1.0364077554453892,-0.18377034974955478,-0.4537616097882731,0.6327194884116836,-0.835845265886335,1.4022972387452313,0.20522626584622422,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1300000
214606,0.4419491956929183,0.8425150087590718,-0.18377034974955478,-0.8355805019939612,-0.3604724596104373,0.22749077205857926,-1.0920105012098005,0.04667563316577195,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1200000
214609,1.0446737401925918,1.4241932488180242,0.23985332162833,-1.981037178611017,-1.4192938315106722,-0.2451030225836049,2.4344237193101614,1.6219528868941364,-0.223770663226348,0,0,0,0,1,0,0,0,1,0,2900000
214615,1.6473982846922655,0.45472951538643686,-0.8192058568163819,0.3098761746230945,0.6327194884116836,-0.48139991990469694,-0.5200399332545949,0.27682977737933173,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,475000
214622,0.040132832693135875,1.6180859955043418,1.0871006643840995,0.3098761746230945,-0.22775518021247457,4.244538026517144,-1.0920105012098005,0.8496578696441915,3.593311782692715,0,0,0,1,0,0,1,0,0,1,4400000
214634,0.24104101419302706,0.06694402201380184,-0.8192058568163819,-0.8355805019939612,-1.5505526792668993,-0.2451030225836049,-0.14589377226134015,1.0440102580911976,-0.223770663226348,0,1,0,0,0,0,0,0,1,1,600000
214642,-0.763499893306429,-2.8414471782809607,-2.301888706638979,0.3098761746230945,0.036220946941716396,-0.776771041556062,-1.0920105012098005,-1.3802800609582986,-0.223770663226348,0,0,1,0,0,0,0,0,0,1,30000
214650,0.040132832693135875,0.45472951538643686,0.23985332162833,0.3098761746230945,-0.22775518021247457,-0.48139991990469694,-0.05988316053875284,0.62973279850679,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,900000
214658,0.040132832693135875,1.0364077554453892,1.0871006643840995,0.3098761746230945,0.9623250394439865,-0.008806125262512812,1.6603290739129932,1.355996986914023,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,2200000
214659,0.24104101419302706,0.8425150087590718,0.028041485939387607,0.6916950668287783,0.7639783361679097,0.4637876693796713,0.6282017332419455,-1.0580642590593148,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,1100000
214660,0.040132832693135875,-0.5147342180451506,-1.2428295281942667,-1.981037178611017,-0.49318973900840213,-0.2451030225836049,-0.6653978670657674,0.5632438235117616,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,325000
214680,0.4419491956929183,1.0364077554453892,0.6634769930062148,0.6916950668287783,0.6327194884116836,-0.008806125262512812,1.4022972387452313,-2.4543327339549106,-0.223770663226348,0,0,1,0,0,0,0,1,0,1,1600000
214682,0.040132832693135875,-0.3208414713588332,-0.39558218543849716,1.8371517434458342,1.0950423188419494,-0.48139991990469694,-0.33683733028548396,-1.0069188936785238,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,450000
214695,1.245581921692483,0.45472951538643686,-0.8192058568163819,0.3098761746230945,1.0950423188419494,-0.48139991990469694,-0.4821952640966565,-0.7051612379318566,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,525000
214701,-0.3616835303066465,0.26083676870011935,0.8752888286951572,0.6916950668287783,-0.49318973900840213,-0.2451030225836049,0.11213806290642175,-0.060729634133889265,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,900000
214710,0.6428573771928094,0.45472951538643686,-0.8192058568163819,-1.5992182864053288,-0.22775518021247457,-0.717696817225789,-0.33683733028548396,0.7831688946491632,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,650000
214718,0.040132832693135875,1.4241932488180242,0.4516651573172724,-1.5992182864053288,-0.9555125694386678,1.4089752586640398,-1.0920105012098005,1.0849265503958303,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,3700000
214723,1.245581921692483,0.6486222620727543,-0.6073940211274396,1.4553328512401502,2.4178398178963754,1.4089752586640398,0.11213806290642175,-0.1885930475858669,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,800000
214739,1.245581921692483,-0.3208414713588332,-1.6664531995721514,-0.07194271758258927,0.6327194884116836,-0.7295116620918436,-0.7729111317190016,-1.2217294282778461,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,275000
214740,0.040132832693135875,-0.3208414713588332,-1.0310176925053243,-0.8355805019939612,-0.09503790081451181,-0.717696817225789,-0.6327138346111842,-0.1783639745097087,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,375000
214759,0.8437655586927006,0.6486222620727543,-0.6073940211274396,-0.8355805019939612,0.036220946941716396,-0.008806125262512812,-0.14589377226134015,0.967292210020011,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,750000
214761,1.6473982846922655,0.26083676870011935,-1.0310176925053243,1.4553328512401502,1.9555169874661074,-0.835845265886335,-0.4443505949387181,-2.3980728320360405,-0.223770663226348,0,0,0,0,1,0,0,1,0,0,350000
214763,2.049214647692048,1.6180859955043418,0.4516651573172724,0.3098761746230945,1.0950423188419494,1.1726783613429477,0.37016989807418366,1.217904500385887,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,1200000
214770,1.4464901031923743,1.6180859955043418,0.4516651573172724,-0.07194271758258927,0.5000022090137187,2.5904597452695,2.520435191138866,1.8316488849553798,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,3000000
214771,1.4464901031923743,1.4241932488180242,0.23985332162833,-0.4537616097882731,-0.691536442284479,1.881569053306224,1.4022972387452313,2.3175298560728947,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,2000000
214772,0.8437655586927006,1.4241932488180242,0.23985332162833,-1.217399394199645,0.23456765021779324,1.881569053306224,-1.0920105012098005,1.7242436176557185,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,2600000
214835,0.8437655586927006,0.8425150087590718,-0.39558218543849716,0.6916950668287783,0.7639783361679097,1.881569053306224,0.45618050979677094,0.5172129946690497,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,1100000
214854,0.6428573771928094,1.0364077554453892,-0.18377034974955478,-0.8355805019939612,-0.8227952900407051,-0.2451030225836049,0.9722441801322947,0.5990455792783154,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,1800000
214874,-0.16077534880675534,1.2303005021317068,1.298912500073042,-1.981037178611017,-0.3604724596104373,0.4637876693796713,3.2945306966421515,1.1923318176954916,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,3200000
214876,0.040132832693135875,0.8425150087590718,0.23985332162833,-1.217399394199645,-0.49318973900840213,2.354162847948408,1.1442654035774693,0.3637768985266765,-0.223770663226348,0,1,0,0,0,0,0,0,0,1,1300000
214877,-0.3616835303066465,0.45472951538643686,0.4516651573172724,1.0735139590344664,1.6900824286701819,-0.48139991990469694,0.19814867462900906,0.9928648927104065,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1000000
214882,0.6428573771928094,1.4241932488180242,0.23985332162833,0.3098761746230945,1.3590184459961403,0.7000845667007634,2.004371520803342,-0.14767675528123406,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,2700000
214884,0.4419491956929183,0.8425150087590718,0.23985332162833,1.0735139590344664,0.7639783361679097,0.22749077205857926,0.2841592863515964,-0.03004241490541463,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,1100000
214895,0.24104101419302706,-1.2903052047904207,-2.5137005423279213,-0.4537616097882731,-0.09503790081451181,-0.7295116620918436,-0.9079477921234637,0.06201924278000927,-0.223770663226348,0,0,0,0,1,0,0,0,0,0,150000
214896,0.040132832693135875,-0.7086269647314681,-1.4546413638832092,-0.4537616097882731,-0.49318973900840213,-0.48139991990469694,-0.5819675736948577,0.01598841393729732,-0.223770663226348,0,1,0,0,0,0,0,0,0,1,325000
214906,0.6428573771928094,1.4241932488180242,0.23985332162833,1.4553328512401502,0.9623250394439865,3.7719442318749605,3.2945306966421515,0.6195037254306318,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,2700000
214907,-0.16077534880675534,0.6486222620727543,0.6634769930062148,0.3098761746230945,1.0950423188419494,1.4089752586640398,1.0582547918548821,0.6092746523544735,-0.223770663226348,0,0,1,0,0,0,0,0,1,1,1200000
214911,1.0446737401925918,1.6180859955043418,0.4516651573172724,-0.07194271758258927,-0.09503790081451181,1.4089752586640398,2.778467026306628,1.6679837157368484,-0.223770663226348,0,0,0,0,1,0,1,0,0,0,3200000
214922,0.4419491956929183,0.8425150087590718,-0.39558218543849716,-1.981037178611017,-0.691536442284479,-0.48139991990469694,0.19814867462900906,0.6450764081210273,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,1100000
214924,-1.1653162563062114,-1.096412458104103,0.23985332162833,0.6916950668287783,-0.691536442284479,-0.717696817225789,-1.0920105012098005,-0.7921083590792014,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,275000
214929,0.040132832693135875,0.8425150087590718,0.6634769930062148,-0.8355805019939612,-0.9555125694386678,-0.2451030225836049,1.1442654035774693,1.3815696696044184,-0.223770663226348,0,0,0,0,0,1,1,0,0,0,1200000
214930,0.24104101419302706,0.45472951538643686,-0.18377034974955478,0.3098761746230945,-0.691536442284479,-0.2451030225836049,0.11213806290642175,0.43026587352170487,-0.223770663226348,0,0,0,0,0,1,1,0,0,1,850000
214932,-0.763499893306429,-0.7086269647314681,0.028041485939387607,1.0735139590344664,-0.09503790081451181,-0.9539937145468811,-1.0920105012098005,-1.5286016205625925,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,0
214933,1.245581921692483,0.8425150087590718,-0.39558218543849716,0.3098761746230945,0.7639783361679097,0.4637876693796713,-0.23190438398392743,-1.6666941070907284,-0.223770663226348,0,0,0,0,0,0,0,1,0,0,675000
214937,0.040132832693135875,1.4241932488180242,0.8752888286951572,-0.4537616097882731,-0.22775518021247457,0.9363814640218555,3.380541308364739,1.5350057657467917,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,3400000
214944,0.040132832693135875,0.8425150087590718,0.8752888286951572,1.0735139590344664,0.367284929615756,0.22749077205857926,0.8862335684097075,0.486525775440575,-0.223770663226348,0,0,0,0,0,1,0,0,1,0,1300000
214948,0.040132832693135875,1.2303005021317068,0.8752888286951572,0.6916950668287783,0.367284929615756,1.881569053306224,2.778467026306628,0.31774606968396457,-0.223770663226348,0,0,0,1,0,0,1,0,0,1,2700000
214949,0.24104101419302706,0.6486222620727543,-0.39558218543849716,-0.4537616097882731,-0.49318973900840213,0.4637876693796713,0.8862335684097075,0.8343142600299542,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,1100000
214955,1.245581921692483,1.6180859955043418,0.4516651573172724,-0.07194271758258927,0.9623250394439865,2.117865950627316,2.4344237193101614,1.88790878687425,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,2900000
214965,1.245581921692483,1.0364077554453892,-0.18377034974955478,-0.4537616097882731,0.036220946941716396,0.9363814640218555,0.8862335684097075,0.5069839215928914,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,1600000
214971,0.24104101419302706,2.0058714888769766,1.0871006643840995,-0.4537616097882731,-0.09503790081451181,3.0630535399116843,-1.0920105012098005,1.263935329228599,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,8000000
214983,1.6473982846922655,1.4241932488180242,0.23985332162833,1.4553328512401502,1.9555169874661074,1.4089752586640398,0.9722441801322947,-2.474790880107227,-0.223770663226348,0,0,0,0,0,0,0,1,0,1,1700000
214986,1.0446737401925918,1.0364077554453892,-0.18377034974955478,-0.8355805019939612,-0.09503790081451181,0.22749077205857926,0.7142123449645329,0.2512570946889362,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,1400000
214990,0.4419491956929183,1.0364077554453892,-0.18377034974955478,-0.07194271758258927,0.5000022090137187,1.1726783613429477,1.2302760153000567,1.25882079269052,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,1600000
214991,0.24104101419302706,0.8425150087590718,-0.18377034974955478,-0.07194271758258927,-0.09503790081451181,-0.008806125262512812,0.8002229566871202,1.3969132792186558,-0.223770663226348,0,0,1,0,0,0,0,0,1,1,1200000
215015,1.245581921692483,1.6180859955043418,0.4516651573172724,0.3098761746230945,0.23456765021779324,1.6452721559851318,2.778467026306628,0.12339368123695854,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,3000000
215018,1.0446737401925918,1.4241932488180242,0.23985332162833,-0.8355805019939612,0.6327194884116836,2.117865950627316,2.520435191138866,2.1436356137782053,-0.223770663226348,0,0,0,0,1,0,0,0,1,0,2900000
215020,0.24104101419302706,1.0364077554453892,0.028041485939387607,-1.5992182864053288,-0.9555125694386678,1.1726783613429477,1.6603290739129932,1.064468404243514,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,2100000
215023,1.6473982846922655,-0.9025197114177856,-2.301888706638979,0.3098761746230945,0.9623250394439865,-0.835845265886335,-0.8701031229655252,0.4098077273693885,-0.223770663226348,0,0,0,0,1,0,1,0,0,1,120000
215026,1.0446737401925918,-0.7086269647314681,-2.0900768709500364,-0.4537616097882731,0.036220946941716396,-0.2451030225836049,-0.7926935724151967,-0.6386722629368282,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,240000
215042,1.6473982846922655,1.6180859955043418,0.4516651573172724,-1.5992182864053288,-1.0882298488366327,1.6452721559851318,1.8323502973581676,1.1514155253908587,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,2400000
215048,0.8437655586927006,0.8425150087590718,-0.39558218543849716,1.0735139590344664,0.9623250394439865,-0.835845265886335,0.2841592863515964,-2.280438491660221,-0.223770663226348,0,0,0,0,0,0,0,1,0,1,750000
215050,1.6473982846922655,1.4241932488180242,0.23985332162833,0.6916950668287783,0.6327194884116836,-0.008806125262512812,0.7142123449645329,0.32286060622204366,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,1500000
215052,0.6428573771928094,-0.12694872467251567,-1.4546413638832092,-1.5992182864053288,-0.49318973900840213,-0.2451030225836049,-0.6241127734389256,-0.12210407259083852,-0.223770663226348,0,0,0,0,0,0,1,0,0,0,375000
215053,0.8437655586927006,1.4241932488180242,0.23985332162833,-0.07194271758258927,0.6327194884116836,0.4637876693796713,2.004371520803342,0.5223275312071288,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,2600000
215056,0.4419491956929183,1.4241932488180242,0.23985332162833,-0.4537616097882731,-0.22775518021247457,-0.2451030225836049,2.778467026306628,1.2127899638478081,-0.223770663226348,0,0,0,0,1,0,0,0,1,1,3200000
215070,0.4419491956929183,1.2303005021317068,0.4516651573172724,0.3098761746230945,0.23456765021779324,0.9363814640218555,2.176392744248517,0.09782099854656301,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,2500000
215079,1.8483064661921567,1.6180859955043418,0.4516651573172724,-0.8355805019939612,0.7639783361679097,2.117865950627316,1.4022972387452313,2.2101245887732337,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,1900000
215080,0.040132832693135875,1.0364077554453892,0.028041485939387607,-0.8355805019939612,-0.49318973900840213,1.4089752586640398,-1.0920105012098005,1.013323038862723,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,1400000
215081,0.8437655586927006,-0.12694872467251567,-1.4546413638832092,-2.362856070816701,-1.815987238062826,-0.008806125262512812,-0.5114388720823362,0.05690470624193016,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,450000
215083,0.8437655586927006,0.8425150087590718,-0.39558218543849716,0.3098761746230945,0.036220946941716396,0.22749077205857926,0.2841592863515964,1.4429441080613679,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,1100000
215086,0.040132832693135875,1.2303005021317068,1.298912500073042,0.6916950668287783,0.6327194884116836,-0.008806125262512812,2.176392744248517,-1.891733714766209,-0.223770663226348,0,0,0,0,1,0,0,1,0,1,2400000
215088,0.040132832693135875,-0.9025197114177856,-1.2428295281942667,2.218970635651522,1.3590184459961403,-0.2451030225836049,-0.6602372303624122,-0.5977559706321953,-0.223770663226348,0,1,0,0,0,0,0,0,0,1,275000
215089,1.6473982846922655,1.8119787421906592,0.6634769930062148,0.3098761746230945,1.6900824286701819,2.354162847948408,2.4344237193101614,1.652640106122611,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,2700000
215111,0.8437655586927006,0.8425150087590718,-0.39558218543849716,-0.4537616097882731,0.23456765021779324,0.7000845667007634,-1.0920105012098005,0.7627107484968467,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,1100000
215135,1.6473982846922655,2.1997642355632943,1.0871006643840995,-0.07194271758258927,-0.09503790081451181,3.0630535399116843,3.2085200849195643,0.32286060622204366,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,3600000
215157,0.8437655586927006,1.4241932488180242,0.23985332162833,-0.8355805019939612,-0.22775518021247457,1.4089752586640398,2.4344237193101614,1.4122568888328932,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,2700000
215159,1.8483064661921567,0.8425150087590718,-0.39558218543849716,-0.4537616097882731,-0.8227952900407051,0.7000845667007634,-0.4142468808358125,1.5145476195944751,-0.223770663226348,0,0,0,0,1,0,0,0,1,0,525000
215162,1.6473982846922655,2.0058714888769766,0.8752888286951572,1.8371517434458342,1.6900824286701819,3.299350437232776,2.9504882497518023,0.9263759177153781,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,3100000
215168,0.4419491956929183,0.8425150087590718,-0.39558218543849716,-0.4537616097882731,-0.49318973900840213,0.9363814640218555,0.2841592863515964,0.2666007043031735,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,1100000
215177,1.4464901031923743,0.8425150087590718,-0.39558218543849716,-0.4537616097882731,0.036220946941716396,0.4637876693796713,-0.05988316053875284,1.6066092772798992,-0.223770663226348,0,0,0,0,0,0,0,0,1,1,800000
215178,0.24104101419302706,1.0364077554453892,0.4516651573172724,0.6916950668287783,0.6327194884116836,0.22749077205857926,1.5743184621904058,-0.16813490143355048,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,2000000
215181,0.6428573771928094,1.6180859955043418,0.4516651573172724,-0.4537616097882731,-0.49318973900840213,2.8267566425905923,3.2945306966421515,1.304851621533232,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,3400000
215186,1.245581921692483,1.4241932488180242,0.23985332162833,1.0735139590344664,0.5000022090137187,-0.008806125262512812,2.004371520803342,1.064468404243514,-0.223770663226348,0,0,0,0,1,0,0,0,0,0,2700000
215188,0.040132832693135875,0.45472951538643686,-0.18377034974955478,-1.981037178611017,-0.8227952900407051,0.4637876693796713,0.19814867462900906,0.6348473350448691,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,975000
215195,-0.5625917118065378,0.6486222620727543,0.8752888286951572,-1.217399394199645,-1.0882298488366327,0.4637876693796713,0.5421911215193582,1.069582940781593,-0.223770663226348,0,0,0,0,1,0,0,0,0,1,1300000
215196,2.6519391921917217,-0.12694872467251567,-1.4546413638832092,-0.07194271758258927,0.367284929615756,-0.48139991990469694,-0.9922381916115992,0.5990455792783154,-0.223770663226348,0,0,0,0,0,0,1,0,0,1,80000
215204,0.040132832693135875,-1.096412458104103,-1.878265035261094,-0.07194271758258927,-0.49318973900840213,-0.48139991990469694,-0.7780717684223568,-0.679588555241461,-0.223770663226348,0,1,0,0,0,0,0,0,0,1,200000
215206,-0.5625917118065378,-1.096412458104103,-0.8192058568163819,0.3098761746230945,0.5000022090137187,-0.48139991990469694,-1.0920105012098005,-0.6540158725510655,-0.223770663226348,0,0,0,0,0,0,0,0,0,1,240000
